lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
133,382440,11366,2.17,3,1,5,11366,264.7,63,11366
153561,2120,44457,1.42,3,5,5,108853,173.1,63,108853
133,2120,133,0.94,5,2,5,382440,15.0,63,382440
153561,133,44457,2.63,2,2,5,133,101.3,63,190319
2120,2120,2948,1.44,4,2,5,2948,260.0,63,2948
2120,2120,382440,2.85,8,2,5,133,37.6,63,133
2120,108853,108853,2.25,1,4,5,190319,203.6,63,190319
153561,11366,190319,0.94,1,3,5,190319,23.4,63,190319
133,153561,11366,1.91,2,4,5,190319,87.4,63,190319
257541,2120,44457,1.99,3,2,5,257541,28.2,63,257541
108853,108853,133,1.6,8,0,5,2120,46.9,63,2120
153561,382440,2948,2.54,7,5,5,257541,160.0,63,257541
11366,2948,133,1.08,1,1,5,257541,219.4,63,108853
2948,2120,11366,1.44,6,1,5,382440,35.8,63,11366
11366,44457,133,1.95,1,4,5,257541,252.5,63,153561
108853,190319,2120,1.92,1,4,5,382440,268.7,63,382440
2948,133,153561,3.0,7,0,5,2120,54.1,63,2120
190319,2120,108853,2.69,2,0,5,2948,10.8,63,382440
382440,108853,44457,0.91,8,5,5,153561,107.9,63,153561
108853,153561,257541,2.22,3,5,5,108853,248.4,63,108853
2948,108853,11366,2.96,1,3,5,11366,155.4,63,257541
11366,153561,11366,2.39,1,1,5,382440,77.4,63,382440
2948,11366,190319,2.95,1,2,5,2120,287.8,63,190319
382440,382440,11366,0.71,1,5,5,11366,47.8,63,11366
190319,153561,190319,1.43,2,1,5,153561,30.5,63,153561
190319,133,153561,2.66,2,3,5,382440,238.5,63,382440
108853,44457,11366,1.03,1,3,5,257541,146.2,63,2948
11366,11366,11366,1.22,2,1,5,2948,1.8,63,2948
190319,190319,190319,1.34,3,2,5,2948,95.6,63,2948
2120,2120,11366,2.57,2,4,5,133,284.5,63,133
44457,190319,2120,2.92,4,4,5,153561,1.3,63,153561
2948,190319,44457,0.72,7,2,5,108853,31.3,63,108853
2948,2120,153561,1.81,5,3,5,2120,293.9,63,2120
2120,257541,190319,0.93,2,1,5,153561,191.3,63,382440
153561,108853,44457,2.43,1,0,5,44457,66.3,63,382440
190319,257541,382440,1.59,6,1,5,2948,298.8,63,11366
108853,382440,44457,2.44,2,1,5,11366,6.6,63,11366
153561,44457,2948,0.57,2,0,5,2948,11.6,63,2948
382440,382440,153561,2.13,1,3,5,44457,227.8,63,11366
2948,382440,11366,1.67,5,2,5,2120,189.6,63,2948
153561,11366,108853,1.48,4,3,5,11366,96.1,63,11366
108853,108853,2948,2.23,7,3,5,11366,165.6,63,11366
133,108853,190319,1.53,1,2,5,382440,185.4,63,2948
2948,190319,11366,2.58,3,0,5,11366,53.0,63,11366
257541,153561,190319,1.61,1,4,5,11366,76.0,63,11366
2120,44457,108853,1.73,2,1,5,11366,114.6,63,11366
2948,108853,190319,1.9,4,3,5,2120,234.5,63,2120
2120,44457,2120,2.69,1,2,5,2948,142.6,63,2948
2120,11366,44457,2.71,1,5,5,108853,263.2,63,108853
133,11366,190319,2.65,1,4,5,153561,184.4,63,153561
108853,382440,44457,1.95,1,2,5,190319,70.4,63,190319
11366,11366,2120,2.1,1,0,5,11366,59.2,63,11366
153561,133,2120,1.34,1,0,5,11366,226.3,63,11366
257541,257541,133,1.52,1,4,5,2948,225.1,63,2948
257541,257541,108853,0.59,4,5,5,2948,41.6,63,2948
382440,133,153561,2.96,7,1,5,2120,183.8,63,11366
108853,257541,44457,2.09,2,4,5,2948,140.5,63,2948
11366,11366,2948,1.13,7,3,5,2948,189.4,63,2948
257541,153561,2948,1.55,1,3,5,382440,258.8,63,382440
153561,257541,190319,1.9,1,1,5,11366,248.7,63,11366
108853,133,153561,2.58,1,2,5,382440,295.3,63,108853
190319,153561,190319,2.68,8,3,5,11366,75.5,63,11366
133,44457,257541,2.38,1,3,5,190319,279.2,63,133
11366,2120,382440,1.51,1,2,5,11366,143.2,63,190319
133,2948,2120,2.94,1,3,5,382440,222.4,63,382440
44457,2120,153561,1.91,1,1,5,257541,51.5,63,257541
382440,2948,11366,1.49,4,2,5,11366,135.8,63,382440
190319,153561,257541,0.65,7,2,5,133,100.1,63,133
133,11366,11366,1.63,1,1,5,11366,99.1,63,11366
133,2948,257541,1.76,1,4,5,153561,143.9,63,153561
44457,133,190319,2.88,8,1,5,257541,266.0,63,257541
133,257541,2948,2.54,5,5,5,2120,177.4,63,2120
108853,2948,108853,1.62,1,3,5,190319,137.6,63,190319
108853,190319,44457,2.56,1,0,5,190319,135.6,63,190319
2948,44457,108853,1.2,4,3,5,382440,88.2,63,382440
108853,2120,44457,1.24,5,5,5,153561,278.3,63,153561
11366,108853,153561,1.28,3,3,5,190319,94.3,63,190319
382440,44457,133,1.11,1,1,5,2948,268.0,63,2948
153561,11366,133,1.07,1,2,5,190319,42.3,63,190319
133,108853,382440,0.69,1,1,5,382440,239.9,63,382440
133,108853,108853,2.72,1,4,5,153561,5.1,63,153561
257541,44457,153561,2.76,1,3,5,382440,295.2,63,382440
2948,2120,190319,1.92,1,1,5,382440,214.3,63,382440
382440,133,190319,2.12,2,2,5,2948,209.0,63,11366
2120,108853,2120,1.63,1,0,5,257541,71.3,63,133
153561,382440,153561,2.89,1,4,5,190319,275.3,63,11366
11366,2120,44457,1.74,4,4,5,153561,254.3,63,11366
2120,44457,2120,2.24,1,3,5,2948,176.9,63,2948
2120,44457,190319,1.72,1,3,5,257541,79.5,63,11366
108853,2120,133,0.65,1,2,5,11366,287.7,63,11366
382440,2948,382440,2.12,5,0,5,2948,169.4,63,2948
2948,44457,190319,1.39,5,5,5,153561,202.5,63,153561
133,257541,2948,1.73,8,4,5,2948,197.8,63,2948
153561,190319,133,2.78,6,4,5,257541,227.4,63,257541
382440,133,190319,0.97,1,0,5,2948,158.6,63,2948
153561,2948,133,2.17,4,4,5,153561,202.7,63,153561
257541,44457,133,1.07,2,2,5,133,166.9,63,133
257541,2948,133,1.61,2,3,5,2948,114.8,63,2948
190319,257541,382440,2.98,2,0,5,190319,39.4,63,190319
11366,2948,257541,2.31,3,5,5,2120,266.6,63,2948
11366,190319,2120,1.02,1,2,5,382440,225.9,63,382440
44457,2948,2120,1.54,3,3,5,11366,210.2,63,11366
2120,382440,11366,2.46,1,2,5,257541,169.2,63,257541
44457,2948,133,1.93,3,1,5,2948,2.4,63,2948
190319,153561,108853,1.94,3,1,5,2948,157.8,63,2948
2948,382440,153561,2.57,5,1,5,11366,22.2,63,11366
11366,108853,44457,1.09,1,1,5,133,252.0,63,190319
382440,11366,190319,2.9,5,2,5,2120,160.2,63,2120
44457,44457,190319,0.66,5,5,5,2948,93.0,63,2948
11366,153561,190319,1.08,1,3,5,108853,138.7,63,108853
133,153561,190319,0.71,1,4,5,133,197.0,63,133
2948,382440,153561,2.3,3,4,5,108853,54.0,63,108853
2120,190319,2120,1.37,7,3,5,190319,139.6,63,190319
133,2120,108853,1.4,3,5,5,257541,27.7,63,257541
2948,2948,44457,2.08,2,5,5,11366,126.7,63,11366
11366,108853,133,2.45,6,2,5,11366,169.6,63,11366
2120,11366,257541,0.93,3,3,5,133,82.7,63,133
44457,2120,382440,2.1,1,3,5,382440,177.8,63,382440
11366,2120,382440,2.33,3,3,5,2948,29.5,63,2948
382440,190319,190319,2.65,1,3,5,190319,218.9,63,190319
108853,190319,2948,1.96,2,1,5,108853,152.4,63,153561
133,44457,257541,1.82,1,4,5,190319,108.6,63,108853
11366,44457,190319,2.55,1,4,5,2948,235.5,63,2948
108853,2120,257541,1.02,2,4,5,2948,173.3,63,11366
11366,382440,190319,1.53,7,4,5,190319,297.2,63,190319
382440,257541,133,2.95,4,2,5,2120,143.7,63,2120
11366,382440,2948,2.19,1,4,5,2948,261.2,63,2948
11366,108853,257541,1.67,1,2,5,153561,209.5,63,153561
153561,2948,382440,1.47,3,4,5,2948,156.0,63,382440
2948,382440,257541,2.73,3,1,5,257541,140.1,63,257541
2948,133,153561,2.37,6,0,5,11366,197.5,63,11366
257541,153561,2120,0.65,1,2,5,2948,242.1,63,2948
108853,190319,382440,0.99,2,4,5,153561,157.2,63,153561
2948,2948,257541,2.94,1,4,5,2120,7.0,63,133
2120,190319,44457,0.8,4,5,5,11366,25.1,63,11366
382440,382440,2948,2.8,2,4,5,2948,231.4,63,2948
108853,257541,108853,0.63,2,2,5,133,205.7,63,133
2120,153561,382440,2.74,1,5,5,11366,183.5,63,11366
382440,133,257541,2.47,1,3,5,153561,234.5,63,153561
2120,108853,11366,1.76,1,2,5,2948,47.1,63,2948
153561,190319,2120,2.94,1,2,5,2948,72.7,63,11366
2120,11366,133,2.72,3,2,5,11366,287.4,63,382440
382440,257541,257541,2.59,1,0,5,11366,23.5,63,11366
11366,190319,11366,1.68,7,1,5,133,107.6,63,133
190319,190319,133,1.15,2,5,5,2948,212.2,63,2948
190319,44457,2120,2.02,1,4,5,133,206.6,63,133
190319,2948,382440,0.88,3,1,5,382440,264.5,63,257541
133,190319,2120,0.77,3,2,5,44457,157.4,63,2948
190319,153561,11366,0.87,1,4,5,257541,87.5,63,257541
382440,190319,257541,2.77,8,5,5,153561,256.9,63,153561
257541,11366,133,2.85,7,3,5,257541,144.0,63,257541
190319,44457,133,2.22,3,1,5,2948,136.7,63,2948
2948,11366,190319,0.52,1,4,5,257541,39.1,63,11366
11366,108853,190319,2.51,3,3,5,108853,64.4,63,108853
382440,108853,153561,1.75,6,3,5,2948,248.2,63,2948
190319,153561,382440,2.25,2,2,5,11366,296.4,63,11366
44457,2120,11366,2.43,8,1,5,108853,244.4,63,108853
108853,11366,190319,1.49,1,4,5,11366,14.2,63,11366
11366,108853,44457,1.76,2,1,5,11366,226.0,63,11366
2948,153561,257541,2.39,4,3,5,11366,244.7,63,2948
133,257541,2948,2.41,3,3,5,44457,223.6,63,257541
2120,2120,190319,2.06,1,3,5,133,67.4,63,133
133,108853,133,2.98,6,0,5,11366,130.9,63,11366
153561,382440,44457,0.58,4,4,5,190319,253.5,63,2120
153561,190319,11366,2.71,3,4,5,133,186.4,63,133
2948,44457,133,2.28,3,2,5,11366,78.6,63,2948
108853,382440,153561,1.44,1,1,5,2948,31.6,63,108853
133,153561,2948,2.59,1,5,5,2948,177.6,63,2948
190319,153561,257541,1.12,1,0,5,108853,180.8,63,108853
44457,257541,11366,0.97,3,3,5,153561,207.6,63,153561
133,2120,2120,1.99,6,1,5,382440,121.2,63,382440
257541,108853,257541,2.1,7,2,5,11366,214.9,63,2120
382440,2948,382440,2.05,4,1,5,2120,253.7,63,2120
108853,190319,108853,1.59,5,3,5,190319,203.5,63,2120
108853,133,257541,2.97,3,3,5,133,113.4,63,133
133,2120,133,0.8,5,1,5,2948,118.3,63,2120
382440,190319,133,2.92,6,5,5,190319,106.8,63,257541
44457,2120,44457,2.27,2,4,5,190319,43.4,63,190319
108853,190319,257541,0.78,1,5,5,11366,19.9,63,11366
44457,2948,2948,2.52,8,5,5,190319,216.9,63,2948
257541,44457,257541,2.77,1,4,5,153561,114.1,63,11366
11366,44457,190319,2.82,2,4,5,257541,194.3,63,257541
108853,44457,382440,2.97,8,5,5,11366,131.3,63,11366
257541,108853,2120,0.52,3,2,5,2948,224.5,63,2948
153561,11366,11366,2.67,3,5,5,11366,124.4,63,11366
11366,133,190319,2.85,1,3,5,2948,137.0,63,2948
2120,257541,153561,0.91,1,4,5,133,53.9,63,133
2948,44457,382440,2.05,3,5,5,108853,200.4,63,108853
190319,133,44457,2.47,3,0,5,257541,230.6,63,257541
11366,382440,190319,1.26,3,5,5,153561,115.6,63,153561
44457,153561,2120,1.08,6,1,5,257541,220.5,63,2120
11366,11366,257541,0.86,6,5,5,190319,73.1,63,190319
153561,2120,382440,1.29,1,2,5,153561,176.0,63,153561
2120,257541,44457,0.54,4,5,5,133,201.9,63,133
133,257541,257541,2.98,1,3,5,190319,116.7,63,190319
153561,108853,133,2.24,2,2,5,190319,156.2,63,190319
190319,11366,133,2.24,7,3,5,44457,110.2,63,108853
133,153561,108853,1.28,4,2,5,2120,150.3,63,2120
382440,153561,108853,1.35,3,1,5,44457,200.4,63,190319
2948,2120,2948,0.99,5,1,5,382440,231.5,63,11366
153561,190319,257541,2.96,2,0,5,257541,191.7,63,257541
11366,2120,382440,1.58,1,1,5,190319,88.8,63,2948
11366,2948,108853,2.49,6,3,5,382440,191.6,63,382440
257541,2948,257541,0.94,1,2,5,11366,169.3,63,153561
382440,11366,153561,1.18,1,5,5,257541,287.2,63,153561
11366,190319,190319,2.71,3,1,5,190319,147.4,63,190319
108853,382440,190319,1.25,1,2,5,2948,26.2,63,2948
382440,44457,133,2.59,3,5,5,44457,57.3,63,257541
11366,382440,257541,2.44,2,3,5,108853,143.8,63,108853
2948,2948,190319,2.11,2,3,5,11366,156.8,63,11366
11366,2120,2948,0.66,1,0,5,44457,129.4,63,382440
44457,44457,108853,2.7,7,2,5,382440,157.5,63,153561
2120,190319,11366,1.26,1,0,5,382440,132.8,63,382440
11366,257541,190319,1.24,2,5,5,133,226.1,63,133
257541,382440,382440,1.16,1,1,5,11366,63.7,63,11366
382440,382440,257541,0.63,1,1,5,11366,208.1,63,11366
190319,2948,382440,1.93,3,4,5,108853,86.5,63,108853
2948,153561,2948,0.83,1,3,5,11366,248.2,63,11366
382440,2120,2948,2.79,6,2,5,2120,252.7,63,2120
108853,153561,2120,1.7,1,3,5,153561,254.3,63,153561
2948,44457,44457,1.63,4,4,5,11366,74.5,63,11366
108853,133,108853,2.34,1,4,5,133,187.0,63,2948
190319,382440,44457,0.73,4,4,5,133,243.7,63,133
153561,190319,153561,1.46,5,1,5,133,109.7,63,11366
2948,257541,382440,0.77,1,3,5,11366,82.0,63,11366
153561,44457,133,2.01,1,3,5,153561,123.8,63,153561
108853,11366,11366,2.94,6,3,5,2120,97.2,63,2120
44457,44457,44457,0.52,2,3,5,44457,13.1,63,11366
2120,44457,11366,1.1,2,4,5,2120,290.8,63,133
382440,108853,11366,1.57,3,4,5,153561,144.9,63,108853
257541,190319,190319,1.54,1,5,5,11366,162.6,63,11366
108853,108853,257541,2.87,8,0,5,382440,163.3,63,2120
257541,108853,11366,1.05,1,2,5,382440,242.9,63,257541
382440,2120,11366,1.08,1,4,5,108853,49.8,63,108853
133,190319,108853,1.96,1,4,5,11366,117.9,63,11366
133,2120,11366,1.83,2,4,5,2948,253.9,63,2948
2948,2120,2120,0.98,1,1,5,108853,257.5,63,190319
11366,108853,108853,2.22,3,3,5,108853,289.3,63,108853
2120,44457,2120,0.57,1,2,5,2120,157.9,63,190319
190319,190319,11366,2.53,3,2,5,11366,219.4,63,11366
2948,190319,11366,2.1,8,4,5,11366,52.8,63,11366
2948,133,257541,0.89,1,5,5,2948,28.9,63,2948
2120,2120,2120,2.57,2,2,5,382440,31.6,63,382440
153561,44457,153561,1.48,2,4,5,190319,148.0,63,190319
2948,190319,44457,1.0,6,4,5,108853,194.0,63,108853
11366,44457,2948,2.39,3,2,5,257541,48.7,63,257541
190319,11366,133,2.53,7,2,5,133,194.7,63,133
108853,2120,2948,2.61,2,5,5,2948,152.8,63,2948
190319,2948,382440,2.64,5,2,5,153561,172.1,63,2120
153561,382440,153561,2.22,3,5,5,382440,138.1,63,382440
133,382440,382440,2.18,3,3,5,11366,163.9,63,382440
153561,11366,153561,0.99,5,5,5,382440,233.3,63,382440
2120,257541,190319,1.06,1,3,5,108853,258.0,63,108853
133,190319,11366,1.74,3,1,5,108853,252.5,63,108853
153561,2948,382440,2.59,6,4,5,153561,241.0,63,153561
2120,382440,44457,2.84,4,0,5,133,35.8,63,2120
2948,11366,153561,0.69,8,4,5,2120,230.4,63,2120
11366,153561,2120,0.5,4,3,5,2120,76.6,63,2120
153561,2120,2948,0.59,1,3,5,11366,39.0,63,11366
190319,2120,2120,2.57,8,3,5,257541,259.1,63,257541
382440,190319,190319,1.05,1,1,5,11366,209.8,63,11366
190319,190319,257541,2.53,1,1,5,108853,297.0,63,108853
257541,133,108853,1.58,8,5,5,2120,296.1,63,2120
108853,108853,2120,2.95,1,0,5,2120,22.1,63,11366
382440,382440,257541,0.56,2,3,5,2120,50.4,63,190319
382440,108853,133,2.49,7,2,5,190319,133.5,63,190319
133,190319,153561,1.24,8,5,5,2120,121.6,63,2120
382440,190319,133,2.49,1,3,5,382440,269.9,63,153561
190319,2948,257541,2.5,7,5,5,133,20.0,63,133
153561,44457,108853,1.81,1,4,5,190319,15.5,63,190319
2120,382440,257541,1.53,8,3,5,257541,295.0,63,2120
190319,2120,382440,0.72,4,3,5,2948,89.7,63,2948
2948,2948,2120,2.71,2,2,5,153561,13.7,63,153561
133,190319,382440,1.58,7,1,5,2120,11.6,63,2120
108853,108853,133,1.75,1,5,5,11366,158.9,63,11366
11366,2948,11366,2.91,1,4,5,11366,109.0,63,11366
190319,133,11366,1.76,7,0,5,382440,116.1,63,382440
133,133,2120,1.54,1,0,5,2120,274.0,63,190319
2120,133,2948,1.45,8,0,5,44457,259.6,63,2948
2120,190319,190319,2.42,2,5,5,2120,171.8,63,257541
153561,11366,382440,1.13,1,5,5,2948,71.3,63,153561
11366,382440,133,0.78,3,4,5,2948,158.8,63,382440
108853,2120,153561,0.59,8,3,5,2948,258.3,63,190319
133,2948,108853,1.12,3,5,5,382440,121.0,63,133
153561,153561,2948,2.93,6,3,5,257541,100.8,63,382440
382440,11366,11366,1.13,8,1,5,190319,155.7,63,2120
382440,153561,257541,2.42,1,3,5,108853,77.8,63,108853
190319,382440,257541,2.64,7,5,5,108853,39.6,63,108853
133,2120,190319,1.42,1,5,5,11366,103.9,63,11366
2948,2948,190319,0.98,5,5,5,382440,47.7,63,382440
108853,133,382440,2.85,5,0,5,2948,96.8,63,2948
2948,190319,133,2.75,4,1,5,11366,176.0,63,257541
2120,190319,382440,2.11,1,0,5,11366,116.2,63,11366
153561,108853,133,2.47,1,4,5,2948,186.6,63,2948
11366,108853,153561,0.54,7,3,5,257541,247.0,63,257541
382440,153561,133,2.36,1,5,5,2948,270.2,63,2948
2948,44457,257541,2.31,1,5,5,2120,242.8,63,190319
257541,133,44457,0.71,1,3,5,257541,6.0,63,257541
44457,108853,11366,0.75,6,5,5,153561,199.9,63,133
257541,133,108853,2.63,5,1,5,108853,288.6,63,2948
108853,153561,153561,0.59,2,3,5,2948,295.7,63,2948
2948,2120,2120,0.77,8,5,5,108853,12.1,63,108853
257541,44457,2948,1.76,2,2,5,382440,113.2,63,382440
108853,108853,44457,1.11,1,4,5,11366,258.5,63,11366
11366,190319,257541,2.58,8,1,5,153561,26.8,63,2120
382440,2120,190319,0.76,8,4,5,2120,217.6,63,2120
133,133,153561,1.65,6,5,5,190319,67.4,63,190319
11366,133,44457,0.56,1,5,5,382440,26.2,63,382440
382440,2120,153561,1.87,4,4,5,2948,295.3,63,2948
190319,382440,2120,2.79,1,2,5,257541,270.9,63,257541
153561,2120,382440,0.63,8,3,5,190319,165.8,63,2120
382440,382440,153561,2.36,2,5,5,153561,121.2,63,153561
382440,2120,382440,1.07,1,2,5,257541,230.2,63,257541
2120,190319,257541,0.63,1,3,5,2948,141.1,63,2948
2948,44457,153561,0.71,8,0,5,11366,119.8,63,11366
153561,382440,2948,2.04,1,3,5,2948,146.3,63,2948
2948,2120,190319,1.01,5,4,5,2948,230.0,63,2948
2948,2120,257541,0.78,1,5,5,133,86.8,63,11366
2948,382440,153561,1.35,6,2,5,11366,169.8,63,11366
2948,11366,257541,2.09,4,2,5,2948,102.7,63,2948
153561,44457,190319,2.43,7,4,5,190319,264.8,63,190319
2120,108853,44457,2.81,1,3,5,153561,138.7,63,153561
133,257541,11366,1.13,1,5,5,2948,246.2,63,2948
44457,2948,382440,2.53,1,4,5,133,17.4,63,133
153561,2120,382440,0.51,7,2,5,153561,185.2,63,2120
2120,257541,153561,2.67,3,2,5,108853,140.0,63,108853
2948,44457,44457,1.17,5,3,5,2948,42.8,63,2948
108853,190319,257541,1.59,7,1,5,382440,292.5,63,382440
133,11366,2948,2.45,4,4,5,2948,112.4,63,2948
153561,44457,190319,0.8,4,1,5,257541,245.1,63,257541
2120,11366,257541,2.57,1,5,5,257541,169.8,63,257541
153561,382440,382440,2.2,1,1,5,44457,204.7,63,153561
44457,257541,190319,0.83,1,1,5,108853,30.1,63,108853
153561,257541,153561,2.14,1,2,5,257541,251.7,63,257541
2120,108853,133,1.96,2,1,5,11366,263.3,63,11366
133,190319,2120,2.3,2,4,5,2948,292.6,63,2948
44457,190319,382440,2.85,6,4,5,108853,173.8,63,108853
153561,190319,133,1.42,1,5,5,108853,95.2,63,11366
190319,257541,133,1.4,6,5,5,2120,30.0,63,2120
153561,153561,133,2.13,3,0,5,108853,16.9,63,11366
257541,382440,44457,2.04,4,0,5,2120,183.4,63,2120
11366,44457,382440,1.55,5,1,5,2120,146.6,63,382440
153561,257541,133,1.22,1,1,5,190319,189.7,63,190319
153561,133,382440,2.67,8,4,5,2120,201.2,63,2120
11366,44457,2120,1.59,4,5,5,2948,155.8,63,2948
2120,133,190319,2.87,1,1,5,133,177.2,63,190319
133,190319,257541,2.14,3,5,5,190319,46.3,63,2948
2120,11366,133,1.27,4,5,5,133,90.4,63,2120
2948,382440,2948,2.53,2,4,5,382440,37.0,63,382440
11366,11366,44457,2.68,3,0,5,2120,295.2,63,2948
153561,2948,382440,0.71,6,3,5,133,63.5,63,2120
2948,382440,133,2.54,7,5,5,2948,60.3,63,2948
257541,2120,2120,2.97,1,2,5,2948,284.1,63,2948
2948,2948,153561,1.4,4,0,5,382440,121.8,63,382440
11366,11366,133,2.93,8,0,5,382440,202.4,63,382440
153561,2948,257541,1.41,1,3,5,133,76.4,63,133
190319,153561,153561,2.71,1,2,5,2948,70.6,63,2948
257541,108853,11366,2.93,1,2,5,133,245.3,63,133
2120,153561,108853,2.69,1,3,5,108853,125.4,63,108853
44457,257541,11366,2.24,2,1,5,2948,137.6,63,2948
153561,2120,2948,2.34,1,3,5,2120,180.3,63,382440
2948,382440,2120,1.04,2,0,5,2948,259.3,63,2948
153561,2120,2948,1.69,2,3,5,108853,203.7,63,108853
190319,44457,257541,1.41,1,3,5,153561,244.2,63,153561
2120,108853,257541,1.6,3,5,5,382440,253.0,63,382440
153561,2120,190319,0.66,1,3,5,382440,85.1,63,382440
257541,133,190319,0.83,8,3,5,2948,111.1,63,2948
2120,2948,153561,2.32,1,0,5,108853,101.4,63,108853
257541,133,108853,2.78,2,5,5,133,62.8,63,133
2948,153561,153561,1.69,1,1,5,2948,81.9,63,257541
2120,11366,190319,1.23,1,3,5,257541,96.0,63,257541
44457,44457,190319,2.4,5,5,5,2120,91.5,63,2120
382440,2948,382440,2.89,6,2,5,11366,67.3,63,11366
11366,190319,153561,1.28,2,0,5,2948,209.0,63,2948
2948,257541,2120,2.94,1,1,5,108853,94.0,63,11366
2120,108853,153561,0.98,1,3,5,2948,254.7,63,2948
133,257541,2948,0.84,3,1,5,190319,23.0,63,190319
382440,2948,44457,0.74,4,2,5,11366,270.9,63,11366
2948,257541,133,1.71,1,1,5,382440,227.5,63,382440
2948,153561,133,2.57,1,5,5,108853,206.0,63,108853
382440,44457,382440,1.51,1,1,5,190319,75.5,63,2948
133,153561,2948,2.71,2,4,5,190319,68.3,63,190319
382440,190319,190319,1.43,1,3,5,382440,55.3,63,382440
11366,133,153561,1.08,1,2,5,382440,282.1,63,382440
44457,153561,2948,0.54,2,4,5,2948,0.8,63,2948
133,382440,133,1.94,7,2,5,11366,185.3,63,11366
2120,2948,108853,2.92,1,0,5,108853,218.8,63,153561
257541,133,133,1.26,8,3,5,257541,184.7,63,257541
44457,382440,108853,0.66,3,2,5,2948,131.7,63,2948
382440,190319,257541,0.61,3,0,5,190319,64.9,63,190319
44457,190319,2948,1.63,1,1,5,11366,184.8,63,108853
257541,44457,2120,2.94,1,0,5,382440,70.2,63,153561
108853,133,153561,1.85,8,2,5,2120,241.5,63,108853
153561,153561,108853,2.83,1,1,5,257541,129.4,63,108853
2948,190319,190319,1.59,3,4,5,133,184.8,63,133
2948,133,11366,2.87,1,1,5,190319,236.0,63,11366
2948,2120,382440,0.63,6,1,5,190319,157.6,63,190319
133,257541,2948,2.15,7,3,5,108853,0.6,63,108853
44457,257541,257541,1.52,4,3,5,108853,120.8,63,108853
44457,11366,11366,2.25,1,2,5,108853,139.7,63,108853
190319,108853,133,0.7,6,3,5,190319,197.2,63,190319
108853,2948,257541,0.68,3,1,5,190319,189.1,63,190319
382440,133,2948,1.89,7,5,5,2948,123.4,63,2948
2948,2948,133,2.49,5,0,5,2120,94.2,63,2120
382440,44457,2120,2.99,1,1,5,153561,135.0,63,153561
2948,133,2948,2.75,7,0,5,190319,38.6,63,2120
44457,2120,2120,1.22,8,2,5,11366,130.9,63,11366
153561,108853,2948,0.92,1,0,5,11366,76.3,63,133
44457,108853,2948,2.34,3,2,5,11366,263.1,63,11366
2120,2948,11366,0.82,8,2,5,257541,19.1,63,153561
44457,2948,190319,1.8,2,4,5,11366,299.2,63,11366
44457,153561,44457,2.14,2,3,5,11366,62.4,63,11366
190319,2948,2120,1.65,1,1,5,382440,15.8,63,382440
44457,44457,44457,2.62,2,4,5,2948,4.3,63,2948
133,133,108853,2.91,2,0,5,382440,63.3,63,382440
257541,190319,257541,1.01,1,1,5,382440,190.3,63,382440
190319,44457,190319,2.6,2,3,5,108853,166.9,63,108853
11366,2948,2948,1.34,5,0,5,2948,237.9,63,2948
2120,11366,11366,2.37,3,2,5,382440,53.9,63,382440
190319,44457,2948,1.53,3,0,5,133,198.7,63,11366
190319,133,11366,2.12,4,2,5,2948,148.3,63,2948
108853,257541,2120,1.83,1,1,5,11366,264.4,63,11366
382440,190319,153561,0.87,2,4,5,257541,10.3,63,257541
2948,190319,382440,0.72,4,2,5,2948,114.5,63,2948
190319,382440,2948,0.76,1,4,5,382440,15.9,63,190319
2120,190319,190319,1.92,1,1,5,153561,263.9,63,153561
44457,153561,2120,2.79,3,1,5,108853,157.1,63,108853
153561,2948,2948,2.79,3,5,5,11366,70.0,63,11366
44457,2120,382440,2.09,3,3,5,108853,42.9,63,153561
133,108853,108853,1.1,3,3,5,2948,130.8,63,11366
190319,44457,11366,2.66,1,0,5,11366,244.6,63,11366
190319,108853,382440,2.23,5,1,5,190319,155.9,63,190319
108853,133,382440,1.13,3,0,5,133,272.1,63,133
11366,2948,382440,0.64,2,4,5,2948,87.7,63,2948
257541,2948,153561,1.84,5,1,5,44457,197.1,63,153561
190319,382440,2948,2.45,2,2,5,257541,16.1,63,257541
153561,257541,257541,1.82,7,3,5,2120,31.8,63,2120
44457,2120,44457,2.5,1,0,5,153561,254.0,63,11366
2948,190319,133,1.58,1,2,5,257541,250.2,63,11366
257541,382440,133,2.41,4,2,5,2120,186.6,63,2120
257541,11366,2948,1.02,7,2,5,44457,227.0,63,2948
153561,108853,2948,1.73,6,0,5,153561,7.2,63,2948
11366,382440,153561,2.65,1,0,5,133,284.6,63,133
44457,257541,133,1.96,3,2,5,190319,205.9,63,190319
133,11366,153561,2.69,8,4,5,190319,106.4,63,2120
2948,382440,2120,2.26,4,4,5,382440,83.4,63,153561
2120,108853,133,1.77,1,2,5,190319,175.6,63,11366
2948,108853,153561,2.11,2,4,5,2948,53.1,63,2948
2948,11366,153561,1.56,1,4,5,108853,154.2,63,257541
44457,153561,257541,2.76,2,4,5,108853,245.1,63,257541
2948,133,133,0.51,5,1,5,2120,198.4,63,2120
190319,108853,44457,2.57,4,4,5,2120,22.4,63,2120
2120,190319,153561,0.82,1,3,5,44457,70.4,63,257541
2120,2120,2948,1.14,3,0,5,2948,4.2,63,2948
44457,133,257541,2.52,2,5,5,133,61.1,63,11366
